problem type,unit demand,num aisles,num cells,num articles,alpha,random seed,num pick positions,GS MIP cost,GS MIP time cplex [ms],Netw MIP cost,Netw MIP time cplex [ms]
SPRP with Scattered Storage,false,50,60,7,10,29,145,484,3617.03,484,414.967
SPRP with Scattered Storage,false,50,60,7,10,30,159,412,3027.58,412,657.288
SPRP with Scattered Storage,false,50,60,7,10,31,259,186,6649.80,186,6558.53
SPRP with Scattered Storage,false,50,60,7,10,32,195,212,3015.04,212,1878.60
SPRP with Scattered Storage,false,50,60,7,10,33,168,240,5345.27,240,1173.74
SPRP with Scattered Storage,false,50,60,7,10,34,140,466,8092.47,466,620.49
SPRP with Scattered Storage,false,50,60,7,10,35,212,236,6183.52,236,724.282
SPRP with Scattered Storage,false,50,60,7,10,36,203,180,4719.18,180,3326.13
SPRP with Scattered Storage,false,50,60,7,10,37,217,252,11247.30,252,5102.87
SPRP with Scattered Storage,false,50,60,7,10,38,220,230,4565.52,230,2680.39
SPRP with Scattered Storage,false,50,60,7,10,39,194,296,5688.28,296,4319.79
SPRP with Scattered Storage,false,50,60,7,10,40,178,220,5024.50,220,7035.46
SPRP with Scattered Storage,false,50,60,7,10,41,129,390,5295.76,390,814.068
SPRP with Scattered Storage,false,50,60,7,10,42,207,370,14357.50,370,2837.21
SPRP with Scattered Storage,false,50,60,7,10,43,128,460,2287.13,460,441.107
SPRP with Scattered Storage,false,50,60,7,10,44,176,340,2400.61,340,619.818
SPRP with Scattered Storage,false,50,60,7,10,45,157,366,14000.30,366,2267.96
SPRP with Scattered Storage,false,50,60,7,10,46,132,290,1253.13,290,477.609
SPRP with Scattered Storage,false,50,60,7,10,47,240,184,3970.14,184,6016.55
SPRP with Scattered Storage,false,50,60,7,10,48,193,294,1730.01,294,751.375
SPRP with Scattered Storage,false,50,60,7,10,49,212,258,4786.85,258,5160.15
SPRP with Scattered Storage,false,50,60,15,10,0,427,350,9973.36,350,21558.30
SPRP with Scattered Storage,false,50,60,15,10,1,443,282,7545.93,282,12835.40
SPRP with Scattered Storage,false,50,60,15,10,2,480,484,8424.40,484,12160.10
SPRP with Scattered Storage,false,50,60,15,10,3,413,350,9484.41,350,13755.40
SPRP with Scattered Storage,false,50,60,15,10,4,500,374,9687.39,374,9340.66
SPRP with Scattered Storage,false,50,60,15,10,5,422,382,3809.90,382,2657.04
SPRP with Scattered Storage,false,50,60,15,10,6,411,340,9139.60,340,20773.60
SPRP with Scattered Storage,false,50,60,15,10,7,401,380,8069.77,380,13475.80
SPRP with Scattered Storage,false,50,60,15,10,8,434,242,3583.07,242,7877.30
SPRP with Scattered Storage,false,50,60,15,10,9,356,550,11389.20,550,4401.55
SPRP with Scattered Storage,false,50,60,15,10,10,495,298,8140.79,298,12620.30
SPRP with Scattered Storage,false,50,60,15,10,11,458,340,3232.45,340,3629.08
SPRP with Scattered Storage,false,50,60,15,10,12,540,328,3443.22,328,9856
SPRP with Scattered Storage,false,50,60,15,10,13,526,242,13647.90,242,12110.40
SPRP with Scattered Storage,false,50,60,15,10,14,480,362,7009.40,362,9616.83
SPRP with Scattered Storage,false,50,60,15,10,15,446,454,5919.02,454,7641.04
SPRP with Scattered Storage,false,50,60,15,10,16,388,526,5595.27,526,2797.87
SPRP with Scattered Storage,false,50,60,15,10,17,430,344,20394.30,344,11389.80
SPRP with Scattered Storage,false,50,60,15,10,18,420,298,11321.40,298,5231
SPRP with Scattered Storage,false,50,60,15,10,19,496,430,7013.69,430,7787.80
SPRP with Scattered Storage,false,50,60,15,10,20,389,400,6952.73,400,3399.33
SPRP with Scattered Storage,false,50,60,15,10,21,347,478,4215.09,478,4366.53
SPRP with Scattered Storage,false,50,60,15,10,22,397,406,7431.78,406,5841.76
SPRP with Scattered Storage,false,50,60,15,10,23,371,414,9325.39,414,7738.53
SPRP with Scattered Storage,false,50,60,15,10,24,475,446,1790.82,446,5461.13
SPRP with Scattered Storage,false,50,60,15,10,25,488,288,9540.52,288,10122.30
SPRP with Scattered Storage,false,50,60,15,10,26,435,388,12298.60,388,6241.55
SPRP with Scattered Storage,false,50,60,15,10,27,462,260,11491.30,260,14091.50
SPRP with Scattered Storage,false,50,60,15,10,28,456,304,12664.70,304,54289.70
SPRP with Scattered Storage,false,50,60,15,10,29,343,594,23272.20,594,2738.18
SPRP with Scattered Storage,false,50,60,15,10,30,304,566,5844.17,566,3875.55
SPRP with Scattered Storage,false,50,60,15,10,31,433,458,7041.12,458,8330.57
SPRP with Scattered Storage,false,50,60,15,10,32,430,288,12364.20,288,9314.52
SPRP with Scattered Storage,false,50,60,15,10,33,413,348,1497.32,348,3263.55
SPRP with Scattered Storage,false,50,60,15,10,34,393,490,34614.60,490,5043.91
SPRP with Scattered Storage,false,50,60,15,10,35,442,376,4878.76,376,4475.81
SPRP with Scattered Storage,false,50,60,15,10,36,461,226,8003.63,226,9762.48
SPRP with Scattered Storage,false,50,60,15,10,37,412,506,11416.20,506,11285.20
SPRP with Scattered Storage,false,50,60,15,10,38,503,314,4513.96,314,5518.50
SPRP with Scattered Storage,false,50,60,15,10,39,478,324,10654.60,324,16820.90
SPRP with Scattered Storage,false,50,60,15,10,40,361,264,1684.05,264,10872.70
SPRP with Scattered Storage,false,50,60,15,10,41,395,424,6562.60,424,7065.64
SPRP with Scattered Storage,false,50,60,15,10,42,503,400,24047.10,400,9661.31
SPRP with Scattered Storage,false,50,60,15,10,43,373,580,3159.82,580,3359.39
SPRP with Scattered Storage,false,50,60,15,10,44,408,490,13038.60,490,8302.32
SPRP with Scattered Storage,false,50,60,15,10,45,371,450,4866.47,450,6675.30
SPRP with Scattered Storage,false,50,60,15,10,46,391,386,14376,386,7399.08
SPRP with Scattered Storage,false,50,60,15,10,47,424,324,9296.30,324,9695.12
SPRP with Scattered Storage,false,50,60,15,10,48,383,478,8122.69,478,4783.35
SPRP with Scattered Storage,false,50,60,15,10,49,503,312,7170.17,312,4473.06
SPRP with Scattered Storage,false,50,60,30,10,0,885,402,25605.40,402,36496.50
SPRP with Scattered Storage,false,50,60,30,10,1,727,554,14792.40,554,20698.10
SPRP with Scattered Storage,false,50,60,30,10,2,885,610,10146.50,610,10830.20
SPRP with Scattered Storage,false,50,60,30,10,3,702,618,7659.20,618,14480.90
SPRP with Scattered Storage,false,50,60,30,10,4,873,560,6284.45,560,13946.20
SPRP with Scattered Storage,false,50,60,30,10,5,777,534,7996.11,534,16276.20
SPRP with Scattered Storage,false,50,60,30,10,6,902,538,23652.90,538,59092.20
SPRP with Scattered Storage,false,50,60,30,10,7,781,674,8374.96,674,17114.30
SPRP with Scattered Storage,false,50,60,30,10,8,827,462,21532.20,462,22582.30
SPRP with Scattered Storage,false,50,60,30,10,9,779,638,58909.40,638,12447
SPRP with Scattered Storage,false,50,60,30,10,10,868,518,14782.10,518,14233.30
SPRP with Scattered Storage,false,50,60,30,10,11,838,552,17233.60,552,16971.90
SPRP with Scattered Storage,false,50,60,30,10,12,881,616,8929.65,616,12505.60
SPRP with Scattered Storage,false,50,60,30,10,13,891,414,10050.20,414,23902
SPRP with Scattered Storage,false,50,60,30,10,14,902,486,11021.20,486,18088.70
SPRP with Scattered Storage,false,50,60,30,10,15,863,584,32099.10,584,16654
SPRP with Scattered Storage,false,50,60,30,10,16,821,700,16856.70,700,9736.84
SPRP with Scattered Storage,false,50,60,30,10,17,853,508,17944,508,13759.50
SPRP with Scattered Storage,false,50,60,30,10,18,853,470,7455.12,470,10894.80
SPRP with Scattered Storage,false,50,60,30,10,19,847,558,17394,558,18689.90
SPRP with Scattered Storage,false,50,60,30,10,20,816,496,14661.90,496,11946.70
SPRP with Scattered Storage,false,50,60,30,10,21,637,638,4976.55,638,8803.76
SPRP with Scattered Storage,false,50,60,30,10,22,818,524,8476.23,524,12297.40
SPRP with Scattered Storage,false,50,60,30,10,23,755,610,9266.08,610,16472.60
SPRP with Scattered Storage,false,50,60,30,10,24,813,738,30215.40,738,10431.70
SPRP with Scattered Storage,false,50,60,30,10,25,882,492,14999.80,492,15525.40
SPRP with Scattered Storage,false,50,60,30,10,26,863,540,8589.33,540,12594.10
SPRP with Scattered Storage,false,50,60,30,10,27,821,534,17983.20,534,17287.40
SPRP with Scattered Storage,false,50,60,30,10,28,1001,324,29094.10,324,27454
SPRP with Scattered Storage,false,50,60,30,10,29,701,680,3681.48,680,5916.62
SPRP with Scattered Storage,false,50,60,30,10,30,765,694,3873.83,694,14963.90
SPRP with Scattered Storage,false,50,60,30,10,31,808,532,8363.76,532,9422.88
SPRP with Scattered Storage,false,50,60,30,10,32,796,410,10923.60,410,32995.60
SPRP with Scattered Storage,false,50,60,30,10,33,780,710,7116.52,710,7910.28
SPRP with Scattered Storage,false,50,60,30,10,34,864,648,8567.22,648,12509
SPRP with Scattered Storage,false,50,60,30,10,35,872,492,16917.10,492,27750
SPRP with Scattered Storage,false,50,60,30,10,36,882,470,16096.90,470,22697.50
SPRP with Scattered Storage,false,50,60,30,10,37,794,672,5154.27,672,15072.50
SPRP with Scattered Storage,false,50,60,30,10,38,988,450,13862,450,21701.20
SPRP with Scattered Storage,false,50,60,30,10,39,753,656,5495.36,656,7219.78
SPRP with Scattered Storage,false,50,60,30,10,40,741,528,7486.55,528,30792.80
SPRP with Scattered Storage,false,50,60,30,10,41,830,530,27480,530,45919.50
SPRP with Scattered Storage,false,50,60,30,10,42,858,602,5616.03,602,8374.76
SPRP with Scattered Storage,false,50,60,30,10,43,763,758,11073.10,758,10785.90
SPRP with Scattered Storage,false,50,60,30,10,44,766,596,6531.02,596,14155.70
SPRP with Scattered Storage,false,50,60,30,10,45,773,654,10981.50,654,10940.50
SPRP with Scattered Storage,false,50,60,30,10,46,871,488,24912.60,488,14949.80
SPRP with Scattered Storage,false,50,60,30,10,47,820,546,14937.70,546,43858.80
SPRP with Scattered Storage,false,50,60,30,10,48,770,578,18069.30,578,12054.90
SPRP with Scattered Storage,false,50,60,30,10,49,875,532,14537.50,532,12897.70
SPRP with Scattered Storage,false,50,180,3,10,0,91,272,7251.59,272,2374.33
SPRP with Scattered Storage,false,50,180,3,10,1,76,484,18269.10,484,1524.13
SPRP with Scattered Storage,false,50,180,3,10,2,120,206,878.626,206,4053.54
SPRP with Scattered Storage,false,50,180,3,10,3,114,126,5198.42,126,2051.18
SPRP with Scattered Storage,false,50,180,3,10,4,119,180,2800.39,180,4614.05
SPRP with Scattered Storage,false,50,180,3,10,5,122,110,3721.21,110,330.209
SPRP with Scattered Storage,false,50,180,3,10,6,69,520,22491.30,520,3350.01
SPRP with Scattered Storage,false,50,180,3,10,7,91,126,1326.42,126,535.67
SPRP with Scattered Storage,false,50,180,3,10,8,105,164,2606.40,164,716.453
SPRP with Scattered Storage,false,50,180,3,10,9,65,422,507.079,422,756.62
SPRP with Scattered Storage,false,50,180,3,10,10,96,466,24245.70,466,4265.14
SPRP with Scattered Storage,false,50,180,3,10,11,107,136,1067.50,136,384.559
SPRP with Scattered Storage,false,50,180,3,10,12,73,258,3780.40,258,887.131
SPRP with Scattered Storage,false,50,180,3,10,13,83,392,8978.92,392,5324.61
SPRP with Scattered Storage,false,50,180,3,10,14,55,298,1042.83,298,344.808
SPRP with Scattered Storage,false,50,180,3,10,15,123,200,3978.87,200,809.702
SPRP with Scattered Storage,false,50,180,3,10,16,30,674,2209.45,674,164.587
SPRP with Scattered Storage,false,50,180,3,10,17,82,414,8284.16,414,415.003
SPRP with Scattered Storage,false,50,180,3,10,18,118,314,7303.13,314,1930.89
SPRP with Scattered Storage,false,50,180,3,10,19,94,412,6667.75,412,1909.92
SPRP with Scattered Storage,false,50,180,3,10,20,113,248,3789.55,248,500.426
SPRP with Scattered Storage,false,50,180,3,10,21,82,478,3813.89,478,3764.18
SPRP with Scattered Storage,false,50,180,3,10,22,78,374,7515.08,374,960.079
SPRP with Scattered Storage,false,50,180,3,10,23,129,268,9983.08,268,5081.09
SPRP with Scattered Storage,false,50,180,3,10,24,82,562,6193.04,562,643.795
SPRP with Scattered Storage,false,50,180,3,10,25,115,252,4491.76,252,2890.82
SPRP with Scattered Storage,false,50,180,3,10,26,113,306,6068.43,306,1571.80
SPRP with Scattered Storage,false,50,180,3,10,27,77,188,3864.42,188,362.159
SPRP with Scattered Storage,false,50,180,3,10,28,44,550,1647.93,550,231.162
SPRP with Scattered Storage,false,50,180,3,10,29,73,420,8637.67,420,2262.06
SPRP with Scattered Storage,false,50,180,3,10,30,68,518,14878.10,518,1786.88
SPRP with Scattered Storage,false,50,180,3,10,31,76,156,1171.96,156,331.293
SPRP with Scattered Storage,false,50,180,3,10,32,90,284,3454.84,284,3221.13
SPRP with Scattered Storage,false,50,180,3,10,33,11,494,4351.32,494,348.716
SPRP with Scattered Storage,false,50,180,3,10,34,90,330,583.428,330,337.997
SPRP with Scattered Storage,false,50,180,3,10,35,116,156,4043.07,156,807.837
SPRP with Scattered Storage,false,50,180,3,10,36,47,322,951.061,322,211.803
SPRP with Scattered Storage,false,50,180,3,10,37,54,482,2369.55,482,212.731
SPRP with Scattered Storage,false,50,180,3,10,38,101,162,1530.92,162,416.326
SPRP with Scattered Storage,false,50,180,3,10,39,50,224,209.796,224,286.895
SPRP with Scattered Storage,false,50,180,3,10,40,98,212,1166.64,212,368.739
SPRP with Scattered Storage,false,50,180,3,10,41,76,440,4264.10,440,1996.44
SPRP with Scattered Storage,false,50,180,3,10,42,115,194,1357.73,194,2860.47
SPRP with Scattered Storage,false,50,180,3,10,43,50,450,6485.86,450,1524.89
SPRP with Scattered Storage,false,50,180,3,10,44,119,146,1068.30,146,463.047
SPRP with Scattered Storage,false,50,180,3,10,45,43,530,10420.30,530,2674.15
SPRP with Scattered Storage,false,50,180,3,10,46,86,400,13421.30,400,2105.29
SPRP with Scattered Storage,false,50,180,3,10,47,105,146,984.085,146,451.241
SPRP with Scattered Storage,false,50,180,3,10,48,111,132,3310.79,132,1863.50
SPRP with Scattered Storage,false,50,180,3,10,49,113,226,4467.36,226,2674.56
SPRP with Scattered Storage,false,50,180,7,10,0,200,510,25709,510,4474.82
SPRP with Scattered Storage,false,50,180,7,10,1,161,586,25275.80,586,3236.21
SPRP with Scattered Storage,false,50,180,7,10,2,245,398,9206.70,398,5317.11
SPRP with Scattered Storage,false,50,180,7,10,3,261,312,45244.70,312,6407.13
SPRP with Scattered Storage,false,50,180,7,10,4,187,594,3017.41,594,8941.77
SPRP with Scattered Storage,false,50,180,7,10,5,230,476,17130.50,476,4063.98
SPRP with Scattered Storage,false,50,180,7,10,6,189,596,23349.70,596,1982.87
SPRP with Scattered Storage,false,50,180,7,10,7,227,326,27609.60,326,6263.47
SPRP with Scattered Storage,false,50,180,7,10,8,267,290,26406.70,290,4320.95
SPRP with Scattered Storage,false,50,180,7,10,9,205,650,29022.40,650,3245.80
SPRP with Scattered Storage,false,50,180,7,10,10,179,532,23216,532,2998.37
SPRP with Scattered Storage,false,50,180,7,10,11,211,386,27957,386,4052.54
SPRP with Scattered Storage,false,50,180,7,10,12,206,318,17670.50,318,2784.21
SPRP with Scattered Storage,false,50,180,7,10,13,164,502,25809,502,3123.14
SPRP with Scattered Storage,false,50,180,7,10,14,221,400,3785.88,400,2091.80
SPRP with Scattered Storage,false,50,180,7,10,15,274,418,58250.40,418,18297.70
SPRP with Scattered Storage,false,50,180,7,10,16,99,862,4283.31,862,330.72
SPRP with Scattered Storage,false,50,180,7,10,17,165,614,8641.39,614,3270.16
SPRP with Scattered Storage,false,50,180,7,10,18,255,428,43310.60,428,9209.82
SPRP with Scattered Storage,false,50,180,7,10,19,198,456,5451.19,456,6163.09
SPRP with Scattered Storage,false,50,180,7,10,20,282,402,42723.80,402,5808.28
SPRP with Scattered Storage,false,50,180,7,10,21,210,516,8765.15,516,2705.41
SPRP with Scattered Storage,false,50,180,7,10,22,192,530,21206.50,530,4295.32
SPRP with Scattered Storage,false,50,180,7,10,23,223,568,6107.37,568,2415.43
SPRP with Scattered Storage,false,50,180,7,10,24,256,662,5353.02,662,2792.32
SPRP with Scattered Storage,false,50,180,7,10,25,199,386,3384.13,386,4845.27
SPRP with Scattered Storage,false,50,180,7,10,26,172,590,20546.20,590,13024.10
SPRP with Scattered Storage,false,50,180,7,10,27,209,440,27922.90,440,6024.33
SPRP with Scattered Storage,false,50,180,7,10,28,163,590,3578.70,590,647.799
SPRP with Scattered Storage,false,50,180,7,10,29,201,470,6869.02,470,3931.38
SPRP with Scattered Storage,false,50,180,7,10,30,194,608,20376.40,608,3996.98
SPRP with Scattered Storage,false,50,180,7,10,31,129,648,11715.20,648,3015.25
SPRP with Scattered Storage,false,50,180,7,10,32,185,840,15262.10,840,756.653
SPRP with Scattered Storage,false,50,180,7,10,33,136,632,3923.37,632,422.111
SPRP with Scattered Storage,false,50,180,7,10,34,216,556,11079.60,556,3132.67
SPRP with Scattered Storage,false,50,180,7,10,35,233,486,39263.10,486,4353.10
SPRP with Scattered Storage,false,50,180,7,10,36,195,574,28704.70,574,2737.69
SPRP with Scattered Storage,false,50,180,7,10,37,199,550,9229.94,550,4297.74
SPRP with Scattered Storage,false,50,180,7,10,38,253,360,28681.60,360,5740.72
SPRP with Scattered Storage,false,50,180,7,10,39,180,454,7752.74,454,2095.37
SPRP with Scattered Storage,false,50,180,7,10,40,246,302,9809.31,302,6885.04
SPRP with Scattered Storage,false,50,180,7,10,41,247,442,8781.42,442,3014
SPRP with Scattered Storage,false,50,180,7,10,42,223,510,30305,510,9157.58
SPRP with Scattered Storage,false,50,180,7,10,43,182,602,16738.20,602,2378.50
SPRP with Scattered Storage,false,50,180,7,10,44,209,322,3631.29,322,939.379
SPRP with Scattered Storage,false,50,180,7,10,45,194,534,12850.60,534,2016.54
SPRP with Scattered Storage,false,50,180,7,10,46,190,650,2099.08,650,972.525
SPRP with Scattered Storage,false,50,180,7,10,47,200,488,14847.10,488,3443.91
SPRP with Scattered Storage,false,50,180,7,10,48,197,458,29494.10,458,610.503
SPRP with Scattered Storage,false,50,180,7,10,49,245,358,26167,358,5966.77
SPRP with Scattered Storage,false,50,180,15,10,0,460,584,21266.70,584,12561.70
SPRP with Scattered Storage,false,50,180,15,10,1,298,884,5040.42,884,3058.61
SPRP with Scattered Storage,false,50,180,15,10,2,572,492,62427.10,492,42152.50
SPRP with Scattered Storage,false,50,180,15,10,3,523,604,16598,604,4476.13
SPRP with Scattered Storage,false,50,180,15,10,4,451,678,7497.72,678,10870.30
SPRP with Scattered Storage,false,50,180,15,10,5,335,794,9081.11,794,2112.31
SPRP with Scattered Storage,false,50,180,15,10,6,506,646,32385.20,646,11705.70
SPRP with Scattered Storage,false,50,180,15,10,7,504,494,37271.30,494,10545.20
SPRP with Scattered Storage,false,50,180,15,10,8,540,460,104435,460,29846.20
SPRP with Scattered Storage,false,50,180,15,10,9,364,1034,12746.90,1034,4699.96
SPRP with Scattered Storage,false,50,180,15,10,10,424,640,81140.30,640,11369.60
SPRP with Scattered Storage,false,50,180,15,10,11,448,592,35725,592,12076.10
SPRP with Scattered Storage,false,50,180,15,10,12,451,586,46362.20,586,11133.40
SPRP with Scattered Storage,false,50,180,15,10,13,399,756,9753.17,756,11854.10
SPRP with Scattered Storage,false,50,180,15,10,14,501,650,39458.10,650,14585.50
SPRP with Scattered Storage,false,50,180,15,10,15,555,596,27309.10,596,15072.60
SPRP with Scattered Storage,false,50,180,15,10,16,229,1070,16641,1070,4863.04
SPRP with Scattered Storage,false,50,180,15,10,17,431,756,15119,756,6662.92
SPRP with Scattered Storage,false,50,180,15,10,18,502,676,70782.20,676,14974.80
